"dist_num","mean","median","p75","p90","p95","p975","p99"
"2013",0.0536024942312221,0.0395602060998052,0.0804366373441332,0.12469831234472,0.152471106797556,0.181308264049444,0.202095298308171
"2014",0.0511324939087646,0.0339802076454229,0.076370488332839,0.12631910687961,0.161445070113466,0.192191118343866,0.21101786138867
"2015",0.0465769691728182,0.0297000018741411,0.0683990466162921,0.117244527840486,0.148861735880105,0.178877087482826,0.204809577374014
"2101",0.040262655724933,0.0296809556790961,0.057717289596457,0.0964786792422566,0.122278556312832,0.138382599284626,0.158930434798327
"2102",0.0417090446080405,0.0382604923989249,0.0631112815348307,0.087443339719653,0.0981067166986764,0.104644504889137,0.111942721281215
"2103",0.0395657531819673,0.0309254715748219,0.0574029120546994,0.0908554126444632,0.109086813832684,0.121355348861887,0.133172275058437
"2104",0.043299421973698,0.0226183480378702,0.0617261498665574,0.120789467201372,0.163582962654851,0.182765196352528,0.216369926133038
"2105",0.0553861647106238,0.0410143013749531,0.079786244159723,0.134376528688019,0.170634858281741,0.18884437059571,0.210734684919229
"2106",0.0607141366780893,0.0509613214201836,0.0903044849028689,0.132156183935732,0.155540494060851,0.171299845996556,0.186410957743058
"2107",0.0406044949903266,0.0335253086023132,0.0614758663054662,0.0907782650551299,0.108275951508183,0.116122591306199,0.128039063345395
"2108",0.0394508944985412,0.034255462313579,0.0572134426124421,0.0847549301655119,0.10012462094876,0.111810583473147,0.119220924548247
"2221",0.0323067932870944,0.0113821755944832,0.0447487110877449,0.093818960352617,0.136961978124454,0.169770947402758,0.202949341017859
"2222",0.0499659391733624,0.0380052816462424,0.0728362223644755,0.108417789910847,0.134123294100808,0.155090570912194,0.175378960087199
"2223",0.0554096561126712,0.0401696882069624,0.0803536677226893,0.123819928072497,0.159677578802458,0.18250203857204,0.210959476136736
"2224",0.0469886001608555,0.0266110576821854,0.0662212792386406,0.121919119079688,0.160038091497047,0.198248060606191,0.231326787708195
"2225",0.0591552425577038,0.0518021795815617,0.0881609458228452,0.120388461978251,0.140690152704771,0.159887031050854,0.175093949589939
"2226",0.0587767975781414,0.0481910592620989,0.0855678297738871,0.124324876892203,0.15204861137515,0.17627711491358,0.196097239366062
"2227",0.0519526654679286,0.0349926348896947,0.0744401076378366,0.123030581036776,0.15769353454448,0.19631721804339,0.222013952703449
"2228",0.0500362770355012,0.0296204290215436,0.0708494693531418,0.126536928983857,0.166997555149436,0.208869512167258,0.245395162601698
"2229",0.0483373586650789,0.0408152134139263,0.071379670787565,0.102945370753142,0.122603791371281,0.144000370839762,0.155117510638065
"2230",0.0561831826536489,0.0552025425604612,0.0901094623836535,0.10536302144892,0.111006855329578,0.113182633688209,0.114817297771788
"2301",0.043724338742451,0.0199480049212044,0.064302759795572,0.126557308739375,0.166548162826815,0.199144191446262,0.212077025311514
"2302",0.0568024711543182,0.06080103782188,0.08901529818856,0.0970105577771926,0.0981943498708007,0.0983275799411323,0.0984031776185897
"2303",0.0516252683211687,0.0492154571316906,0.0811817263863255,0.101832665933831,0.111547135101897,0.120583774043218,0.125403580818126
"2304",0.034987766841049,0.0166973155443914,0.0503086092522258,0.0998376277189662,0.126776295286038,0.15250155138312,0.168472331202933
"2305",0.0437717765319239,0.0385453014756293,0.0670723757809411,0.0917110766022092,0.105363140134058,0.120443018618461,0.128324022402424
"2306",0.0360004547374202,0.0215386323733234,0.0511657541480128,0.095080894345752,0.127246259524093,0.15270368403133,0.173954789784034
"2307",0.0405873567293489,0.0204532796035246,0.059707095686558,0.109475679116267,0.150415230345834,0.184682582897775,0.212358831443722
"2308",0.0483740325783221,0.0449649638907754,0.0772705610338228,0.0962584090232397,0.10606722224264,0.112593018631088,0.117655209314649
